id,title,description,municipality,link,image_link,additional_image_link,availability,availability_date,cost_of_goods_sold,google_product_category,product_type,sale_link,age_group,venue_name
c5db2ba8-6fa2-4aaf-963c-4a980c4cc970,SINFÓNICA DE GALICIA - 26/04/25 - REAL FILHARMONÍA DE GALICIA,"<p><!--StartFragment-->
<em>Se
requerirá acreditación de las entradas adquiridas con descuento.&nbsp; &nbsp;</em>
</p><p><strong>RAQUEL GARCÍA-TOMÁS</strong><br>Blind Contours nº 2<br><strong>BRETT DEAN</strong><br>Testament<br><strong>LUDWIG VAN BEETHOVEN</strong><br>Sinfonía nº 7 en la mayor, op. 92<br><br><strong>REAL FILHARMONÍA DE GALICIA</strong><br><strong>JESSICA COTTIS</strong>, directora<br><!--EndFragment--></p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agcv4g-sinfonica-de-galicia-262f042f25-real-filharmonia-de-galicia,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/c5db2ba8-6fa2-4aaf-963c-4a980c4cc970/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/c5db2ba8-6fa2-4aaf-963c-4a980c4cc970/product_page/public,in_stock,,14.25,Clásica,event,https://pago.ataquilla.com/#/event/X3AGCV4G/,,Palacio de la Ópera
d61a260b-b035-4bad-9456-118825756fd3,Mujeres: La Dramedia,"<p>LaForte La Forte (@soylaforte), Irene Junquera (@irenejunquera) y Amagoia Eizaguirre (@habituatea) te invitan a esta exclusiva fiesta de amigas. No hay dress code, ni flotadores de unicornios. Tampoco hay desayunos instagrameables, ni rutinas de skin care carísimas. Durante 90 minutos, rajaremos sobre el amor, sobre ser (o no...) una Superwoman, sobre el (fuckin) precio de los aguacates, sobre reinventarse, la autoestima, la culpa y muchas cosas más. Al fin y al cabo... no somos Rosalía, Nathy Peluso y Karol G... ¿o sí?</p><p>Mujeres: La Dramedia&nbsp;es un show teatral con espíritu de programa de televisión. Una macrofiesta de pijamas en la que se canta, se baila y se arregla el mundo. No sólo te vas a reír, también te podrás desahogar. Un espectáculo mejor que cualquier pool party, barbacue o partyboat en la que hayas estado jamás.</p><p>Ven a echarte unas risas y, si además te ayuda en algo, pues chica, eso que te llevas.</p>",Vigo,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3afjrm0-mujeres3a-la-dramedia,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/d61a260b-b035-4bad-9456-118825756fd3/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/d61a260b-b035-4bad-9456-118825756fd3/product_page/public,in_stock,,16.8,Humor,event,https://pago.ataquilla.com/#/event/X3AFJRM0/,adult,Teatro Afundación Vigo
1e33e6bd-8e89-4639-b22b-9ca456bc5e76,Hábitats. Natureza estendida.,"<h1 class=""western"" style=""margin-top: 20px; margin-bottom: 10px; line-height: 1.1;""><span lang=""es-ES"" style="""">Hábitats. Naturaleza extendida</span></h1><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Hábitats. Naturaleza extendida&nbsp;es una experiencia sensorial inmersiva que atraviesa la diversidad de ecosistemas del planeta Tierra, en un viaje por los cinco continentes. Combinando en una única capa los mundos físico y digital, Hábitats nos transporta, sin salir del Museo Centro Gaiás, por nueve destinos en los que podemos&nbsp;convivir e interactuar con animales y plantas recreadas con gran realismo&nbsp;gracias a las tecnologías de realidad virtual y realidad aumentada.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Del desierto de Sonora en Estados Unidos a la Gran barrera de coral australiana, desde el Mar de Weddell en la Antártida a la Cova de Ceza en O Courel, entre otros, encontraremos en nuestra aventura elefantes, osos, tortugas, ballenas, axolotes y muchas otras especies a las que tendremos el privilegio de observar de cerca en sus propios hábitats, gracias a las gafas de realidad virtual.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Accesible&nbsp;a partir de los 9 años de edad, la instalación está diseñada como una&nbsp;experiencia inmersiva de realidad mixta, esto es, que combina componentes de realidad virtual y aumentada con escenografía y elementos ambientales. Con las gafas puestas, la arquitectura de la Cidade da Cultura no desaparece, sino que sobre ella surge algo más.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Hábitats. Naturaleza extendida&nbsp;ofrece una naturaleza inspiradora, trascendente y de un poder plástico vibrante, permitiendo explorar de manera segura lugares inaccesibles, haciendo visible lo invisible, e incluso trayendo de nuevo a la vida especies ya extintas.&nbsp;Una nueva y emocionante manera de entender la complejidad inherente a los ecosistemas y a la vida en nuestro planeta, así como la capacidad de influir en ellos que tiene el ser humano.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Ya puedes comprar tu entrada para Hábitats. Naturaleza extendida tanto en el Museo Centro Gaiás cómo a través de Ataquilla, a un precio&nbsp;de 3 euros (+gastos de gestión, descuentos aplicables).&nbsp;Las niñas y niños menores de 12 años deben realizar la experiencia acompañados de una persona adulta responsable que deberá adquirir también una entrada.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">La instalación está&nbsp;abierta del 5 de diciembre de 2023 al 19 de mayo de 2024, de martes a domingo (excepto las tarde del 24 y 31 de diciembre de 2023, que cierra el Museo Centro Gaiás).</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Habrá&nbsp;ocho sesiones cada día, cuatro de mañana (entre las 10:30 y las 14:30 h), y cuatro de tarde (entre las 16:00 y las 20:00 h), con una duración aproximada de 40 minutos cada una.&nbsp;Hasta 10 personas pueden vivir la experiencia de manera simultánea&nbsp;en cada sesión.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">A partir de enero, habrá también&nbsp;visitas didácticas gratuitas para centros escolares, de martes a viernes en horario de mañana, para grupos a partir de los 9 años de edad. Más información y reservas dentro del Programa didáctico 2023-2024 de la Cidade da Cultura.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Información práctica</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">— Entradas ya disponibles a través de Ataquilla y en el Museo Centro Gaiás, a un precio de 3 € (+gastos de gestión)</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">— No podrá acceder a la sala público menor de 9 años de edad. Los menores de 12 años deberán realizar la experiencia acompañados de una persona adulta responsable que deberá también comprar entrada.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">— Las personas visitantes deben llegar por lo menos 10 minutos antes de la hora de su reserva.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">— La instalación es accesible para personas con movilidad reducida, aunque pueden necesitar apoyo adicional. Por favor, si es su caso, comuníquese con la entidad antes de su visita.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">— Se adopta un meticuloso protocolo de medidas de higiene: todo e equipo, incluso los auriculares, se desinfectan cuidadosamente después de cada uso.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">— Se ruega precaución en caso de padecer: claustrofobia, enfermedades cardíacas, vértigos o sensibilidad a las luces intermitentes.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">— La instalación es accesible para personas con movilidad reducida, aunque pueden necesitar apoyo adicional. Por favor, si es su caso, comuníquese con la entidad antes de su visita.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">— Debido al uso de tecnología avanzada, la instalación puede necesitar un mantenimiento no planificado que puede dar lugar a retrasos y cancelaciones.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Descuentos</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Descuentos del 20% sobre el precio de la entrada para:</p><ul style=""margin-bottom: 10px;""><li style="""">Personas jubiladas</li><li style="""">Personas desempleadas</li><li style="""">Personas en situación de discapacidad</li><li style="""">Familias de especial consideración (artigo .9 Ley 3/2011, de 30 de junio, de apoyo a la familia y a la convivencia de Galicia)</li><li style="""">Personal laboral de la Cidade da Cultura de Galicia y entidades residentes</li><li style="""">Alumnado y personal laboral de las universidades gallegas</li><li style="""">Carné xove</li><li style="""">Integrantes del Club Gaiás</li></ul>","",https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3af51ap-habitats-natureza-estendida,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/1e33e6bd-8e89-4639-b22b-9ca456bc5e76/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/1e33e6bd-8e89-4639-b22b-9ca456bc5e76/product_page/public,in_stock,,3.24,Exposiciones,event,https://pago.ataquilla.com/#/event/X3AF51AP/,kids,Cidade da Cultura. Museo Centro Gaiás. Andar 1
96ab1bd2-81c7-4549-92b9-d369213b7791,GOYO JIMÉNEZ presenta MISERY CLASS,"<p data-mce-style=""text-align: justify;"">¿Cómo podríamos resumir un espectáculo como Misery Class? Y lo que resulta más&nbsp;complicado… ¿Cómo podríamos hacerlo en menos de 350 palabras considerando, por un lado,&nbsp;la amplia cantidad de asuntos y materias de la actualidad a los que se pasa revista en este&nbsp;show y, por el otro, la psicótica propensión a divagar de Goyo Jiménez?<br>Bueno… Para empezar, podríamos no utilizar el plural podríamos, teniendo en cuenta que está&nbsp;sinopsis la está redactando una única persona. O sea, yo. Es decir, Goyo Jiménez. Sí, la&nbsp;misma persona de la que acabas de decir que tiene “psicótica propensión a divagar” y que, por&nbsp;tanto, está leyendo lo que escribes, majete. Pero, mira, quizá hayas dado en el clavo y sea eso&nbsp;lo que de verdad habría que resaltar a la hora de resumir Misery Class. Podríamos señalar que&nbsp;este nuevo espectáculo de Goyo Jiménez surge desde su visión del mundo como PERSONA y&nbsp;no como PERSONAJE. Porque sí, amigas y amigos: Deslumbrados por el inmenso artista y&nbsp;creador que todos disfrutamos hasta el éxtasis, cegados por el desbordante genio de la escena&nbsp;que celebramos con gozosos vítores, nos olvidamos muchas veces que, en en el interior de&nbsp;Goyo Jiménez, o sea, en mi interior, habita una PERSONA, es decir, yo. Una persona sencilla, además. Que contempla el asombroso panorama de nuestros tiempos con el mismo asombro y desconcierto que la mayoría de las OTRAS PERSONAS, pero que ofrece ingeniosas e hilarantes soluciones que nos ayudarán a mirar al futuro con optimismo. Una persona empática, que se pone en la piel de los otros con la mayor humildad, respetando y considerado a todos por igual, incluso a los que son menos. Que vendrían a ser la mayor parte. Uno de los nuestros, vamos. Alguien como cualquiera, como tú o como yo. Bueno, como yo no. Que yo soy distinto. O sea, Goyo Jiménez, quiero decir. Y es que siempre ha habido clases, criatura.</p><p><em>NORMAS DE ACCESO AL RECINTO<br>• Todo el que acceda al recinto en el que tendrá lugar el espectáculo debe hacerlo con entrada<br>independientemente de la edad que tenga o de ocupar o no butaca<br>• No se admiten cambios ni devoluciones de las entradas<br>• No está permitida la entrada al recinto en el que tendrá lugar el espectáculo con comida ni<br>bebida excepto agua<br>• Están reservados todos los derechos de imagen y propiedad intelectual de los espectáculos<br>programados. No se permite sacar fotos ni grabar antes, durante ni al finalizar el escpectáculo<br>sin la autorización de la organización<br>• Una vez comenzado el espectáculo no se permitirá el acceso a la sala<br>SE RECOMIENDA:<br>Actuar con responsabilidad.</em></p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3afmjwn-goyo-jimenez-presenta-misery-class,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/96ab1bd2-81c7-4549-92b9-d369213b7791/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/96ab1bd2-81c7-4549-92b9-d369213b7791/product_page/public,in_stock,,21.6,Humor,event,https://pago.ataquilla.com/#/event/X3AFMJWN/,,Teatro Colón
037f76e9-1204-4f47-9b33-5e602aca9f4c,SINFÓNICA DE GALICIA - 02/11/24 - GONZÁLEZ-MONJAS / BOSTRIDGE / N. GÓMEZ,"<p><!--StartFragment-->
<em>Se
requerirá acreditación de las entradas adquiridas con descuento.&nbsp; &nbsp;</em>
</p><p><strong>BENJAMIN BRITTEN</strong><br>Serenata para tenor y trompa<strong><br>LUDWIG VAN BEETHOVEN</strong><br>Sinfonía nº 6 en fa mayor, op. 68, «Pastoral»<br><br><strong>IAN BOSTRIDGE</strong>, tenor<br><strong>NICOLÁS GÓMEZ NAVAL,</strong> trompa<br><strong>ROBERTO GONZÁLEZ-MONJAS,</strong> director<!--EndFragment--><br></p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agcg6b-sinfonica-de-galicia-022f112f24-gonzalez-monjas-2f-bostridge-2f-n-gomez,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/037f76e9-1204-4f47-9b33-5e602aca9f4c/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/037f76e9-1204-4f47-9b33-5e602aca9f4c/product_page/public,in_stock,,14.25,Clásica,event,https://pago.ataquilla.com/#/event/X3AGCG6B/,,Palacio de la Ópera
fe6289d2-c006-4a64-98d4-9a349434b8e0,SINFÓNICA DE GALICIA - 10/01/25 - GONZÁLEZ - MONJAS / F. SAY,"<p><em>Se requerirá acreditación de
las entradas adquiridas con descuento.&nbsp;&nbsp;</em></p><p><!--StartFragment--><strong>MAURICE RAVEL</strong><br>Concierto para piano en sol mayor<br><strong>RICHARD STRAUSS</strong><br>Sinfonía Alpina, op. 64<br><br>FAZIL SAY, <em>piano</em><br>OSG y ORQUESTA JOVEN OSG<br>ROBERTO GONZÁLEZ-MONJAS, <em>director</em><!--EndFragment--><em><br></em></p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agdxqt-sinfonica-de-galicia-102f012f25-gonzalez-monjas-2f-f-say,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/fe6289d2-c006-4a64-98d4-9a349434b8e0/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/fe6289d2-c006-4a64-98d4-9a349434b8e0/product_page/public,in_stock,,14.25,Clásica,event,https://pago.ataquilla.com/#/event/X3AGDXQT/,,Palacio de la Ópera
44f47489-65ea-4679-96a0-c1f5ea76481a,Comandante Lara & Cía - Viaje con nosotros,"<p>Viaje con nosotros con el Comandante Lara &amp; Cía en el Teatro Afundación de Vigo, un viaje lleno de chascarrilos y risas con Vicente Ruidos y Jesús Tapia como personal de cabina. Siéntate en tu asiento y recibirás las instrucciones de seguridad para poder emprender el viaje hacia el país de la carcajada de un modo divertido y fácil. El mejor vuelo de tu vida.</p>",Vigo,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3afkvb9-comandante-lara-26-cia-viaje-con-nosotros,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/44f47489-65ea-4679-96a0-c1f5ea76481a/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/44f47489-65ea-4679-96a0-c1f5ea76481a/product_page/public,in_stock,,19.8,Humor,event,https://pago.ataquilla.com/#/event/X3AFKVB9/,adult,Teatro Afundación Vigo
44a2e539-1127-420e-b903-5bca345247af,Comandante Lara & Cía - Viaje con nosotros,"<p>Viaje con nosotros con el Comandante Lara &amp; Cía en el Auditorio Abanca de Santiago, un viaje lleno de chascarrilos y risas con Vicente Ruidos y Jesús Tapia como personal de cabina. Siéntate en tu asiento y recibirás las instrucciones de seguridad para poder emprender el viaje hacia el país de la carcajada de un modo divertido y fácil. El mejor vuelo de tu vida.</p>",Santiago de Compostela,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3afktgh-comandante-lara-26-cia-viaje-con-nosotros,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/44a2e539-1127-420e-b903-5bca345247af/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/44a2e539-1127-420e-b903-5bca345247af/product_page/public,in_stock,,19.8,Humor,event,https://pago.ataquilla.com/#/event/X3AFKTGH/,adult,Auditorio Abanca
f33f1ef2-1159-4d56-b5f6-084dcbb2e3d5,PEDRO RUIZ. Mi vida es una anécdota by confidencial,"<p>PEDRO RUÍZ “Mi Vida es una anécdota by confidencial”</p><p>Pedro Ruiz presentará el que sin ninguna duda es su mejor guion “Mi vida es una anécdota<br>by confidencial”, lo que nadie se atreve a contar, una función única y exclusiva con todas las<br>anécdotas relevantes, divertidas e insospechadas entre canciones propias, parodias y poemas<br>bajo un ambiente íntimo y personal.<br>&nbsp;<br>Todo ello contado o interpretado desde la verdad, pero con la parodia o esperpento de los<br>personajes aludidos.<br>&nbsp;<br>Le han pasado tantas cosas y tan reveladoras que cuesta creerlas, y además las cuenta, las<br>canta, las parodia y las comparte de una manera espectacular. Uno de los mejores<br>espectáculos del artista más polifacético de este país.</p><p><em>NORMAS DE ACCESO AL RECINTO<br>• Todo el que acceda al recinto en el que tendrá lugar el concierto debe hacerlo con entrada<br>independientemente de la edad que tenga o de ocupar o no butaca<br>• No se admiten cambios ni devoluciones de las entradas<br>• No está permitida la entrada al recinto en el que tendrá lugar el concierto con comida ni<br>bebida excepto agua<br>• Están reservados todos los derechos de imagen y propiedad intelectual de los espectáculos /<br>conciertos programados. No se permite sacar fotos ni grabar antes, durante ni al finalizar el<br>concierto culo sin la autorización de la organización<br>• Una vez comenzado el concierto no se permitirá el acceso a la sala<br>SE RECOMIENDA:<br>Actuar con responsabilidad.</em></p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3afke7a-pedro-ruiz-mi-vida-es-una-anecdota-by-confidencial,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/f33f1ef2-1159-4d56-b5f6-084dcbb2e3d5/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/f33f1ef2-1159-4d56-b5f6-084dcbb2e3d5/product_page/public,in_stock,,27,Teatro,event,https://pago.ataquilla.com/#/event/X3AFKE7A/,,Teatro Colón
28d4df70-3df1-4f06-9cd2-9f789fc459c2,SINFÓNICA DE GALICIA - 24/01/25 - M. STENZ / L. FERSCHTMAN,"<p><em>Se requerirá acreditación de
las entradas adquiridas con descuento.&nbsp;&nbsp;</em></p><p><!--StartFragment--><strong>ROBERT SCHUMANN<br></strong>Concierto para violín en re menor<br><strong>GUSTAV MAHLER</strong><br>Sinfonía nº 5 en do sostenido menor<br><br>LIZA FERSCHTMANN, <em>violín</em><br>MARKUS STENZ, <em>director</em><!--EndFragment--><em><br></em></p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agdztr-sinfonica-de-galicia-242f012f25-m-stenz-2f-l-ferschtman,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/28d4df70-3df1-4f06-9cd2-9f789fc459c2/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/28d4df70-3df1-4f06-9cd2-9f789fc459c2/product_page/public,in_stock,,14.25,Clásica,event,https://pago.ataquilla.com/#/event/X3AGDZTR/,,Palacio de la Ópera
eb788d33-4d2c-411b-9e07-90ea55e0a7c7,Festiletras 2024. 42º Edición - ENTRADA DOMINGO,"<p><span style="" color: var(--chakra-colors-chakra-body-text)"">Las
Festiletras nacieron en Aldea do Couto en 1982, como un espacio para
todos, reflejo de nuestra tradición cultural. Desde sus inicios nos
hemos propuesto construir un espacio con capacidad de acoger y
presentar la cultura gallega como uno de nuestros valores
fundamentales. Trabajamos para garantizar, para personas de todas las
edades, una experiencia positiva y enriquecedora. Por eso una de las
tareas de las que nos sentimos más responsables desde la
organización es la de actuar como gran ventana a la cultura presente
y emergente. Un valor singular que define la filosofía del festival
y que ha conseguido generar un público comprometido con nuestro
proyecto y con el apoyo a nuevas propuestas culturales. A lo largo de
los años, hemos podido demostrar que nuestra cuidada selección de
artistas emergentes en los que hemos decidido confiar acaban
consolidándose, más adelante, como grandes nombres del panorama
cultural de nuestro país. Un evento libre de aglomeraciones, donde
tratamos a nuestro público como personas y no como unidades,
logrando así que el público de Festiletras se sienta cómodo en un
espacio familiar donde enriquecerse con la música y la cultura.</span></p><p class=""western""><!--StartFragment-->-<br><strong>Menores:</strong><br>Todos los asistentes al festival deben estar en posesión de la pulsera oficial del evento.&nbsp;<br>MENORES 0 A 12 AÑOS *inclusive. Entrada gratuita.&nbsp;<br><br><strong>ACTUALIZACIÓN</strong></p><p><!--StartFragment--><!--StartFragment--><!--EndFragment--><br></p><p class=""western"">&nbsp;En base a las últimas actualizaciones legislativas y la Ley de
Espectáculos Públicos y Actividades Recreativas de Galicia ya no
será necesario acudir con hojas de autorización de menores para ser
recogidas en el control de accesos del evento. Tampoco será
necesario e imprescindible que los menores de 16 años acudan
acompañados de adulto responsable. En todos los casos recuerda que
debes acudir al evento en posesión de una entrada válida y traer a
mano tu DNI que podrá ser requerido en cualquier momento.&nbsp; Se
pedirá documento acreditativo de la edad del menor.Imprescindible
acompañamiento de madre-padre,tutor-a o adulto responsable. Máximo
de 3 menores por cada adulto acompañante</p>",Ponteceso,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3ag9b4z-festiletras-2024-42o-edicion-entrada-domingo,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/eb788d33-4d2c-411b-9e07-90ea55e0a7c7/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/eb788d33-4d2c-411b-9e07-90ea55e0a7c7/product_page/public,in_stock,,13.2,Conciertos,event,https://pago.ataquilla.com/#/event/X3AG9B4Z/,,Aldea do Couto
2dbba1ca-c0fc-403d-8adf-92b627c33c9e,Orquesta Sinfónica de Galicia,"<p lang=""es-ES"" class=""western"">
<strong>Programa:</strong>

<br>

</p><p>




<strong>DETLEV
GLANERT</strong>
</p><p lang=""es-ES"" class=""western"">
Concierto para violonchelo y orquesta</p><p>
<strong>PIOTR
ILICH CHAIKOVSKI</strong>
</p><p lang=""es-ES"" class=""western"">
Sinfonía nº5 en mi menor, op 64</p><p>


<strong><br></strong></p><p><strong>Johannes Moser</strong>
violonchelo </p><p><strong>Anna
Rakitina</strong> directora&nbsp;&nbsp;<br></p>",Ferrol,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agf9kv-orquesta-sinfonica-de-galicia,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/2dbba1ca-c0fc-403d-8adf-92b627c33c9e/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/2dbba1ca-c0fc-403d-8adf-92b627c33c9e/product_page/public,in_stock,,0,Clásica,event,https://pago.ataquilla.com/#/event/X3AGF9KV/,,Auditorio de Ferrol
41857716-90dd-4f25-816f-fdbce8d0d8ed,"UN CUENTO DE NAVIDAD, EL MUSICAL","<p><strong>¡""UN CUENTO DE NAVIDAD, EL MUSICAL”</strong>&nbsp;llega a PONTEVEDRA! ¡Un espectáculo para toda la familia!</p><p>Un entrañable espectáculo lleno de ilusión, esperanza, grandes decorados y cuidadísimos vestuarios, para<br>envolverte en la magia de la Navidad.</p><p>Scrooge es un hombre avaro y egoísta que sufre una transformación en su vida al ser visitado durante<br>Nochebuena por los fantasmas de las Navidades pasadas, presentes y futuras.<br>Unos fantasmas que van desde lo más dulce hasta lo más tenebroso, pasando por el del presente, un espíritu muy divertido, que pone el punto cómico a la historia. Ellos le hacen ver su vida desde otra perspectiva y, así, comienza su nueva vida, ayudando más a los demás, sabiendo perdonar y, por supuesto, celebrando la Navidad como siempre lo había querido hacer.</p><p>Basado en la exitosa novela de Charles Dickens ""A Christmas Carol"", podrás ver este clásico transformado en musical, con las mejores canciones, coreografías y escenas.</p><p>Con más de 20 personajes interpretados por 5 actores en escena y con los mejores&nbsp;efectos de luces y sonido, pequeños y mayores se verán envueltos en&nbsp;la magia de un musical navideño lleno de esperanza y amor.</p><p>Con recorrido nacional pasando por Madrid, Canarias, Aragón, Navarra, Alicante, Valencia,... y colgando el<br>cartel de “Entradas agotadas”,&nbsp;miles de personas ya han podido disfrutar de este gran espectáculo.</p><p><strong>Con voces en riguroso directo, este musical no dejará de emocionar a las familias.</strong></p>",Pontevedra,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3afj0ez-un-cuento-de-navidad2c-el-musical,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/41857716-90dd-4f25-816f-fdbce8d0d8ed/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/41857716-90dd-4f25-816f-fdbce8d0d8ed/product_page/public,in_stock,,15.6,Infantil,event,https://pago.ataquilla.com/#/event/X3AFJ0EZ/,,Auditorio Sede Afundación Pontevedra
156ec214-0f22-4349-928c-72a9eefdcef3,LA SONRISA DE JULIA - 20 aniversario,"<div><strong>Apertura de puertas:</strong>&nbsp;20:30 h.</div><div><strong>Acceso de menores:</strong></div><div><li><!--StartFragment-->Los menores de edad, deben acceder al concierto acompañados de su padre, madre o tutor legal.<!--EndFragment--><br></li><div><p><strong>La sonrisa de julia</strong>&nbsp;<em>siempre ha sido para nosotros casa.</em></p><p><em>El hogar de una familia elegida al que volvemos cada cierto tiempo</em></p><p><em>a compartirlo mejor de lo aprendido y lo vivido.</em></p><p><em>Una casa en la que hemos ido entrando y&nbsp;saliendo músicos amigos que compartimos amor por la música y los versos.</em></p><p><em>Y resulta que sobre estos cimientos han pasado 20 años...</em></p><p><em>Cuando la idea de celebrar un 20 aniversario empezó a rondar por nuestras cabezas lo primero que hicimos fue repasar nuestra discografía y buscar un puñado de canciones que a día de hoy siguieran teniendo un significado especial para nosotros.</em></p><p><em>Lo que nos sorprendió es que en esa lista había&nbsp;<strong>más de treinta canciones</strong></em></p><p><em>que nos emocionaron y aún hoy nos hacen sentir muy orgullosos.</em></p><p><em>Parecía que teníamos algo hermoso que celebrar...&nbsp;&nbsp;</em></p><p><em>Y nos pusimos a ello, tenemos sorpresas en forma de canciones, una banda de músicos que nos han acompañado en muchas de nuestras giras &nbsp;y la oficina con la que todo nació “ Llevo tu voz”. Un equipo que &nbsp;nos llenan de entusiasmo y ganas de celebrar nuestra carrera.&nbsp;</em></p><p><em>Amigos, volvemos&nbsp;a casa para celebrar estos 20 años con vosotros.</em></p></div></div>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3afrnfq-la-sonrisa-de-julia-20-aniversario,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/156ec214-0f22-4349-928c-72a9eefdcef3/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/156ec214-0f22-4349-928c-72a9eefdcef3/product_page/public,in_stock,,26.4,Conciertos,event,https://pago.ataquilla.com/#/event/X3AFRNFQ/,,Sala Pantalán
